,bus,carrier,p_nom,year_removed
DE0 25 onwind,DE0 25,onwind,6.0,2031
DE0 25 solar,DE0 25,solar,34.911071,2031
DE0 26 onwind,DE0 26,onwind,66.5,2031
DE0 26 solar,DE0 26,solar,25.412995,2031
DE0 27 onwind,DE0 27,onwind,2.8,2031
DE0 27 solar,DE0 27,solar,58.37673,2031
DE0 30 solar,DE0 30,solar,1.233865,2031
DE0 40 onwind,DE0 40,onwind,440.9,2031
DE0 40 solar,DE0 40,solar,8.539124,2031
DE0 60 solar,DE0 60,solar,0.901702,2031
DE0 71 onwind,DE0 71,onwind,10.5,2031
DE0 71 solar,DE0 71,solar,18.186436,2031
DE0 72 onwind,DE0 72,onwind,7.6,2031
DE0 72 solar,DE0 72,solar,13.868655,2031
DE0 73 onwind,DE0 73,onwind,12.9,2031
DE0 73 solar,DE0 73,solar,22.730921,2031
DE0 80 onwind,DE0 80,onwind,177.01,2031
DE0 80 solar,DE0 80,solar,5.104749,2031
DE0 91 onwind,DE0 91,onwind,49.75,2031
DE0 91 solar,DE0 91,solar,9.340046000000001,2031
DE0 92 onwind,DE0 92,onwind,55.85,2031
DE0 92 solar,DE0 92,solar,8.689278,2031
DE0 93 onwind,DE0 93,onwind,143.865,2031
DE0 93 solar,DE0 93,solar,8.05886,2031
DE0 94 onwind,DE0 94,onwind,139.24,2031
DE0 94 solar,DE0 94,solar,40.973327,2031
DE0 A1 onwind,DE0 A1,onwind,15.6,2031
DE0 A1 solar,DE0 A1,solar,12.59517,2031
DE0 A2 onwind,DE0 A2,onwind,38.8,2031
DE0 A2 solar,DE0 A2,solar,12.08262,2031
DE0 A3 onwind,DE0 A3,onwind,54.9,2031
DE0 A3 solar,DE0 A3,solar,24.81943,2031
DE0 A4 onwind,DE0 A4,onwind,16.4,2031
DE0 A4 solar,DE0 A4,solar,21.168479,2031
DE0 A5 onwind,DE0 A5,onwind,29.7,2031
DE0 A5 solar,DE0 A5,solar,16.893765,2031
DE0 B1 onwind,DE0 B1,onwind,81.7,2031
DE0 B1 solar,DE0 B1,solar,17.99373,2031
DE0 B2 onwind,DE0 B2,onwind,61.699999999999996,2031
DE0 B2 solar,DE0 B2,solar,7.46314,2031
DE0 B3 onwind,DE0 B3,onwind,35.5,2031
DE0 B3 solar,DE0 B3,solar,31.68278,2031
DE0 C0 onwind,DE0 C0,onwind,11.5,2031
DE0 C0 solar,DE0 C0,solar,6.63868,2031
DE0 D2 onwind,DE0 D2,onwind,53.25,2031
DE0 D2 solar,DE0 D2,solar,3.585808,2031
DE0 D4 onwind,DE0 D4,onwind,2.6,2031
DE0 D4 solar,DE0 D4,solar,7.157008,2031
DE0 D5 onwind,DE0 D5,onwind,18.1,2031
DE0 D5 solar,DE0 D5,solar,5.626351,2031
DE0 E0 onwind,DE0 E0,onwind,326.65,2031
DE0 E0 solar,DE0 E0,solar,8.64532,2031
DE0 F0 onwind,DE0 F0,onwind,150.15,2031
DE0 F0 solar,DE0 F0,solar,27.224538,2031
DE0 G0 onwind,DE0 G0,onwind,126.4,2031
DE0 G0 solar,DE0 G0,solar,13.016928,2031
DE0 11 onwind,DE0 11,onwind,6.8,2030
DE0 11 solar,DE0 11,solar,62.671018000000004,2030
DE0 12 solar,DE0 12,solar,37.640126,2030
DE0 13 onwind,DE0 13,onwind,7.8,2030
DE0 13 solar,DE0 13,solar,43.965298,2030
DE0 14 onwind,DE0 14,onwind,2.38,2030
DE0 14 solar,DE0 14,solar,50.33099,2030
DE0 21 onwind,DE0 21,onwind,6.1080000000000005,2030
DE0 21 solar,DE0 21,solar,84.934349,2030
DE0 22 solar,DE0 22,solar,85.511242,2030
DE0 23 onwind,DE0 23,onwind,0.0046,2030
DE0 23 solar,DE0 23,solar,48.028905,2030
DE0 24 onwind,DE0 24,onwind,9.3,2030
DE0 24 solar,DE0 24,solar,23.258842,2030
DE0 25 onwind,DE0 25,onwind,7.5,2030
DE0 25 solar,DE0 25,solar,42.495303,2030
DE0 26 onwind,DE0 26,onwind,6.5,2030
DE0 26 solar,DE0 26,solar,43.073996,2030
DE0 27 solar,DE0 27,solar,67.759518,2030
DE0 30 solar,DE0 30,solar,0.743162,2030
DE0 40 onwind,DE0 40,onwind,397.6,2030
DE0 40 solar,DE0 40,solar,6.549846,2030
DE0 60 solar,DE0 60,solar,0.56,2030
DE0 71 onwind,DE0 71,onwind,6.0,2030
DE0 71 solar,DE0 71,solar,16.340510000000002,2030
DE0 72 onwind,DE0 72,onwind,3.9000000000000004,2030
DE0 72 solar,DE0 72,solar,13.291278,2030
DE0 73 onwind,DE0 73,onwind,12.0,2030
DE0 73 solar,DE0 73,solar,20.005189,2030
DE0 80 onwind,DE0 80,onwind,81.9,2030
DE0 80 solar,DE0 80,solar,6.4057260000000005,2030
DE0 91 onwind,DE0 91,onwind,34.4,2030
DE0 91 solar,DE0 91,solar,6.404532,2030
DE0 92 onwind,DE0 92,onwind,142.35,2030
DE0 92 solar,DE0 92,solar,8.053144,2030
DE0 93 onwind,DE0 93,onwind,94.02,2030
DE0 93 solar,DE0 93,solar,11.712951,2030
DE0 94 onwind,DE0 94,onwind,160.06,2030
DE0 94 solar,DE0 94,solar,34.108489,2030
DE0 A1 onwind,DE0 A1,onwind,33.5,2030
DE0 A1 solar,DE0 A1,solar,12.89936,2030
DE0 A2 onwind,DE0 A2,onwind,61.4,2030
DE0 A2 solar,DE0 A2,solar,10.17484,2030
DE0 A3 onwind,DE0 A3,onwind,39.301,2030
DE0 A3 solar,DE0 A3,solar,26.21736,2030
DE0 A4 onwind,DE0 A4,onwind,23.95,2030
DE0 A4 solar,DE0 A4,solar,23.628877,2030
DE0 A5 onwind,DE0 A5,onwind,35.94,2030
DE0 A5 solar,DE0 A5,solar,14.079735,2030
DE0 B1 onwind,DE0 B1,onwind,8.0,2030
DE0 B1 solar,DE0 B1,solar,14.29896,2030
DE0 B2 onwind,DE0 B2,onwind,66.4,2030
DE0 B2 solar,DE0 B2,solar,6.22175,2030
DE0 B3 onwind,DE0 B3,onwind,32.1,2030
DE0 B3 solar,DE0 B3,solar,25.92104,2030
DE0 C0 onwind,DE0 C0,onwind,0.6,2030
DE0 C0 solar,DE0 C0,solar,7.81853,2030
DE0 D2 onwind,DE0 D2,onwind,31.4,2030
DE0 D2 solar,DE0 D2,solar,4.065711,2030
DE0 D4 onwind,DE0 D4,onwind,6.1,2030
DE0 D4 solar,DE0 D4,solar,8.342929999999999,2030
DE0 D5 onwind,DE0 D5,onwind,0.8,2030
DE0 D5 solar,DE0 D5,solar,7.973126,2030
DE0 E0 onwind,DE0 E0,onwind,353.0,2030
DE0 E0 solar,DE0 E0,solar,7.453076,2030
DE0 F0 onwind,DE0 F0,onwind,75.9,2030
DE0 F0 solar,DE0 F0,solar,25.910394,2030
DE0 G0 onwind,DE0 G0,onwind,14.41,2030
DE0 G0 solar,DE0 G0,solar,12.696508,2030
DE0 11 onwind,DE0 11,onwind,24.5,2029
DE0 11 solar,DE0 11,solar,45.909967,2029
DE0 12 onwind,DE0 12,onwind,7.0,2029
DE0 12 solar,DE0 12,solar,17.223367,2029
DE0 13 onwind,DE0 13,onwind,5.0,2029
DE0 13 solar,DE0 13,solar,28.855244,2029
DE0 14 onwind,DE0 14,onwind,2.6,2029
DE0 14 solar,DE0 14,solar,31.975161,2029
DE0 21 onwind,DE0 21,onwind,7.5,2029
DE0 21 solar,DE0 21,solar,67.542735,2029
DE0 22 solar,DE0 22,solar,69.15319,2029
DE0 23 onwind,DE0 23,onwind,2.6,2029
DE0 23 solar,DE0 23,solar,37.70141,2029
DE0 24 onwind,DE0 24,onwind,6.0,2029
DE0 24 solar,DE0 24,solar,15.324348,2029
DE0 25 onwind,DE0 25,onwind,6.0,2029
DE0 25 solar,DE0 25,solar,34.812314,2029
DE0 26 solar,DE0 26,solar,27.946508,2029
DE0 27 solar,DE0 27,solar,58.89825,2029
DE0 30 solar,DE0 30,solar,0.75356,2029
DE0 40 onwind,DE0 40,onwind,363.75,2029
DE0 40 solar,DE0 40,solar,3.362143,2029
DE0 60 onwind,DE0 60,onwind,1.5,2029
DE0 60 solar,DE0 60,solar,0.377905,2029
DE0 71 onwind,DE0 71,onwind,7.0,2029
DE0 71 solar,DE0 71,solar,14.453635,2029
DE0 72 onwind,DE0 72,onwind,13.2,2029
DE0 72 solar,DE0 72,solar,5.338754,2029
DE0 73 onwind,DE0 73,onwind,36.3,2029
DE0 73 solar,DE0 73,solar,12.433963,2029
DE0 80 onwind,DE0 80,onwind,95.25,2029
DE0 80 solar,DE0 80,solar,3.812967,2029
DE0 91 onwind,DE0 91,onwind,21.4,2029
DE0 91 solar,DE0 91,solar,5.016575,2029
DE0 92 onwind,DE0 92,onwind,203.65,2029
DE0 92 solar,DE0 92,solar,5.90001,2029
DE0 93 onwind,DE0 93,onwind,129.397,2029
DE0 93 solar,DE0 93,solar,8.160009,2029
DE0 94 onwind,DE0 94,onwind,217.05,2029
DE0 94 solar,DE0 94,solar,16.808301,2029
DE0 A1 onwind,DE0 A1,onwind,20.5,2029
DE0 A1 solar,DE0 A1,solar,10.62983,2029
DE0 A2 onwind,DE0 A2,onwind,47.0,2029
DE0 A2 solar,DE0 A2,solar,9.05688,2029
DE0 A3 onwind,DE0 A3,onwind,90.8,2029
DE0 A3 solar,DE0 A3,solar,20.36437,2029
DE0 A4 onwind,DE0 A4,onwind,30.3,2029
DE0 A4 solar,DE0 A4,solar,17.674902,2029
DE0 A5 onwind,DE0 A5,onwind,47.0,2029
DE0 A5 solar,DE0 A5,solar,9.775152,2029
DE0 B1 onwind,DE0 B1,onwind,28.8,2029
DE0 B1 solar,DE0 B1,solar,4.53723,2029
DE0 B2 onwind,DE0 B2,onwind,43.1,2029
DE0 B2 solar,DE0 B2,solar,4.84502,2029
DE0 B3 onwind,DE0 B3,onwind,30.4,2029
DE0 B3 solar,DE0 B3,solar,15.55316,2029
DE0 C0 onwind,DE0 C0,onwind,20.4,2029
DE0 C0 solar,DE0 C0,solar,9.74415,2029
DE0 D2 onwind,DE0 D2,onwind,35.8,2029
DE0 D2 solar,DE0 D2,solar,1.946965,2029
DE0 D4 onwind,DE0 D4,onwind,10.904,2029
DE0 D4 solar,DE0 D4,solar,3.854334,2029
DE0 D5 onwind,DE0 D5,onwind,25.8,2029
DE0 D5 solar,DE0 D5,solar,5.817799,2029
DE0 E0 onwind,DE0 E0,onwind,231.4,2029
DE0 E0 solar,DE0 E0,solar,10.876978000000001,2029
DE0 F0 onwind,DE0 F0,onwind,118.22,2029
DE0 F0 solar,DE0 F0,solar,14.251958,2029
DE0 G0 onwind,DE0 G0,onwind,68.55,2029
DE0 G0 solar,DE0 G0,solar,3.701155,2029
DE0 11 onwind,DE0 11,onwind,13.4,2028
DE0 11 solar,DE0 11,solar,14.72936,2028
DE0 12 onwind,DE0 12,onwind,5.504,2028
DE0 12 solar,DE0 12,solar,4.847671,2028
DE0 13 onwind,DE0 13,onwind,24.9,2028
DE0 13 solar,DE0 13,solar,7.795858,2028
DE0 14 solar,DE0 14,solar,11.877246,2028
DE0 21 onwind,DE0 21,onwind,2.6,2028
DE0 21 solar,DE0 21,solar,17.752222,2028
DE0 22 solar,DE0 22,solar,12.187207,2028
DE0 23 onwind,DE0 23,onwind,2.88,2028
DE0 23 solar,DE0 23,solar,5.986308,2028
DE0 24 onwind,DE0 24,onwind,10.006,2028
DE0 24 solar,DE0 24,solar,2.989517,2028
DE0 25 onwind,DE0 25,onwind,4.9879999999999995,2028
DE0 25 solar,DE0 25,solar,8.534883,2028
DE0 26 onwind,DE0 26,onwind,5.0,2028
DE0 26 solar,DE0 26,solar,5.853231,2028
DE0 27 onwind,DE0 27,onwind,1.25,2028
DE0 27 solar,DE0 27,solar,20.151655,2028
DE0 30 solar,DE0 30,solar,0.204271,2028
DE0 40 onwind,DE0 40,onwind,626.63,2028
DE0 40 solar,DE0 40,solar,0.530752,2028
DE0 60 solar,DE0 60,solar,0.157323,2028
DE0 71 solar,DE0 71,solar,1.700917,2028
DE0 72 onwind,DE0 72,onwind,18.6,2028
DE0 72 solar,DE0 72,solar,1.017528,2028
DE0 73 onwind,DE0 73,onwind,14.5,2028
DE0 73 solar,DE0 73,solar,2.580042,2028
DE0 80 onwind,DE0 80,onwind,146.72,2028
DE0 80 solar,DE0 80,solar,0.539434,2028
DE0 91 onwind,DE0 91,onwind,83.655,2028
DE0 91 solar,DE0 91,solar,1.363276,2028
DE0 92 onwind,DE0 92,onwind,102.515,2028
DE0 92 solar,DE0 92,solar,1.187446,2028
DE0 93 onwind,DE0 93,onwind,204.3,2028
DE0 93 solar,DE0 93,solar,1.378315,2028
DE0 94 onwind,DE0 94,onwind,209.6,2028
DE0 94 solar,DE0 94,solar,1.300446,2028
DE0 A1 onwind,DE0 A1,onwind,54.5,2028
DE0 A1 solar,DE0 A1,solar,1.18594,2028
DE0 A2 onwind,DE0 A2,onwind,83.7,2028
DE0 A2 solar,DE0 A2,solar,1.31875,2028
DE0 A3 onwind,DE0 A3,onwind,149.85,2028
DE0 A3 solar,DE0 A3,solar,3.46678,2028
DE0 A4 onwind,DE0 A4,onwind,64.45,2028
DE0 A4 solar,DE0 A4,solar,2.9404850000000002,2028
DE0 A5 onwind,DE0 A5,onwind,38.35,2028
DE0 A5 solar,DE0 A5,solar,2.34114,2028
DE0 B1 onwind,DE0 B1,onwind,18.15,2028
DE0 B1 solar,DE0 B1,solar,0.91601,2028
DE0 B2 onwind,DE0 B2,onwind,41.4,2028
DE0 B2 solar,DE0 B2,solar,0.34268,2028
DE0 B3 onwind,DE0 B3,onwind,35.7,2028
DE0 B3 solar,DE0 B3,solar,1.96784,2028
DE0 C0 onwind,DE0 C0,onwind,10.7,2028
DE0 C0 solar,DE0 C0,solar,0.21293,2028
DE0 D2 onwind,DE0 D2,onwind,58.2,2028
DE0 D2 solar,DE0 D2,solar,0.2501,2028
DE0 D4 onwind,DE0 D4,onwind,12.05,2028
DE0 D4 solar,DE0 D4,solar,0.306843,2028
DE0 D5 onwind,DE0 D5,onwind,11.8,2028
DE0 D5 solar,DE0 D5,solar,0.093618,2028
DE0 E0 onwind,DE0 E0,onwind,316.7,2028
DE0 E0 solar,DE0 E0,solar,0.5284179999999999,2028
DE0 F0 onwind,DE0 F0,onwind,162.78,2028
DE0 F0 solar,DE0 F0,solar,0.84172,2028
DE0 G0 onwind,DE0 G0,onwind,132.65,2028
DE0 G0 solar,DE0 G0,solar,0.749553,2028
DE0 11 onwind,DE0 11,onwind,52.54,2027
DE0 11 solar,DE0 11,solar,8.800493,2027
DE0 12 onwind,DE0 12,onwind,4.70075,2027
DE0 12 solar,DE0 12,solar,3.647514,2027
DE0 13 onwind,DE0 13,onwind,13.495000000000001,2027
DE0 13 solar,DE0 13,solar,7.135464,2027
DE0 14 onwind,DE0 14,onwind,7.050000000000001,2027
DE0 14 solar,DE0 14,solar,9.22398,2027
DE0 21 onwind,DE0 21,onwind,4.9035,2027
DE0 21 solar,DE0 21,solar,13.265864,2027
DE0 22 onwind,DE0 22,onwind,0.004,2027
DE0 22 solar,DE0 22,solar,9.915799,2027
DE0 23 onwind,DE0 23,onwind,0.75,2027
DE0 23 solar,DE0 23,solar,7.816267,2027
DE0 24 onwind,DE0 24,onwind,12.9,2027
DE0 24 solar,DE0 24,solar,1.696893,2027
DE0 25 onwind,DE0 25,onwind,9.335,2027
DE0 25 solar,DE0 25,solar,4.637377,2027
DE0 26 onwind,DE0 26,onwind,6.05,2027
DE0 26 solar,DE0 26,solar,3.597181,2027
DE0 27 onwind,DE0 27,onwind,14.7,2027
DE0 27 solar,DE0 27,solar,10.489358,2027
DE0 30 solar,DE0 30,solar,0.45323,2027
DE0 40 onwind,DE0 40,onwind,433.2,2027
DE0 40 solar,DE0 40,solar,0.635458,2027
DE0 60 onwind,DE0 60,onwind,2.4,2027
DE0 60 solar,DE0 60,solar,0.173819,2027
DE0 71 onwind,DE0 71,onwind,23.826,2027
DE0 71 solar,DE0 71,solar,1.679631,2027
DE0 72 onwind,DE0 72,onwind,19.2,2027
DE0 72 solar,DE0 72,solar,0.8866620000000001,2027
DE0 73 onwind,DE0 73,onwind,19.764,2027
DE0 73 solar,DE0 73,solar,1.19607,2027
DE0 80 onwind,DE0 80,onwind,87.4,2027
DE0 80 solar,DE0 80,solar,1.433409,2027
DE0 91 onwind,DE0 91,onwind,116.55,2027
DE0 91 solar,DE0 91,solar,0.964156,2027
DE0 92 onwind,DE0 92,onwind,130.7,2027
DE0 92 solar,DE0 92,solar,1.23625,2027
DE0 93 onwind,DE0 93,onwind,205.9,2027
DE0 93 solar,DE0 93,solar,1.308492,2027
DE0 94 onwind,DE0 94,onwind,367.45,2027
DE0 94 solar,DE0 94,solar,1.438044,2027
DE0 A1 onwind,DE0 A1,onwind,27.85084,2027
DE0 A1 solar,DE0 A1,solar,1.16126,2027
DE0 A2 onwind,DE0 A2,onwind,77.02,2027
DE0 A2 solar,DE0 A2,solar,1.62259,2027
DE0 A3 onwind,DE0 A3,onwind,160.75,2027
DE0 A3 solar,DE0 A3,solar,3.36916,2027
DE0 A4 onwind,DE0 A4,onwind,82.65,2027
DE0 A4 solar,DE0 A4,solar,3.129611,2027
DE0 A5 onwind,DE0 A5,onwind,68.54,2027
DE0 A5 solar,DE0 A5,solar,2.58151,2027
DE0 B1 onwind,DE0 B1,onwind,23.41,2027
DE0 B1 solar,DE0 B1,solar,0.67779,2027
DE0 B2 onwind,DE0 B2,onwind,80.25,2027
DE0 B2 solar,DE0 B2,solar,0.64916,2027
DE0 B3 onwind,DE0 B3,onwind,36.292,2027
DE0 B3 solar,DE0 B3,solar,1.56035,2027
DE0 C0 onwind,DE0 C0,onwind,6.0,2027
DE0 C0 solar,DE0 C0,solar,0.29714,2027
DE0 D2 onwind,DE0 D2,onwind,57.25,2027
DE0 D2 solar,DE0 D2,solar,0.34025299999999997,2027
DE0 D4 onwind,DE0 D4,onwind,36.61,2027
DE0 D4 solar,DE0 D4,solar,0.437517,2027
DE0 D5 onwind,DE0 D5,onwind,13.6,2027
DE0 D5 solar,DE0 D5,solar,0.138415,2027
DE0 E0 onwind,DE0 E0,onwind,492.16,2027
DE0 E0 solar,DE0 E0,solar,0.56862,2027
DE0 F0 onwind,DE0 F0,onwind,198.98,2027
DE0 F0 solar,DE0 F0,solar,0.754112,2027
DE0 G0 onwind,DE0 G0,onwind,83.825,2027
DE0 G0 solar,DE0 G0,solar,0.694456,2027
DE0 11 onwind,DE0 11,onwind,27.44,2026
DE0 11 solar,DE0 11,solar,8.51214,2026
DE0 12 onwind,DE0 12,onwind,5.7,2026
DE0 12 solar,DE0 12,solar,4.314948,2026
DE0 13 onwind,DE0 13,onwind,12.8,2026
DE0 13 solar,DE0 13,solar,6.635164,2026
DE0 14 onwind,DE0 14,onwind,9.42,2026
DE0 14 solar,DE0 14,solar,7.262885,2026
DE0 21 onwind,DE0 21,onwind,3.755,2026
DE0 21 solar,DE0 21,solar,11.039004,2026
DE0 22 solar,DE0 22,solar,10.288971,2026
DE0 23 onwind,DE0 23,onwind,2.2,2026
DE0 23 solar,DE0 23,solar,6.459843,2026
DE0 24 onwind,DE0 24,onwind,10.9,2026
DE0 24 solar,DE0 24,solar,2.049355,2026
DE0 25 onwind,DE0 25,onwind,12.197,2026
DE0 25 solar,DE0 25,solar,1.48593,2026
DE0 26 onwind,DE0 26,onwind,2.703,2026
DE0 26 solar,DE0 26,solar,3.123654,2026
DE0 27 onwind,DE0 27,onwind,7.604,2026
DE0 27 solar,DE0 27,solar,6.433007,2026
DE0 30 solar,DE0 30,solar,0.936702,2026
DE0 40 onwind,DE0 40,onwind,265.1,2026
DE0 40 solar,DE0 40,solar,1.319701,2026
DE0 60 onwind,DE0 60,onwind,1.7999999999999998,2026
DE0 60 solar,DE0 60,solar,0.2773,2026
DE0 71 onwind,DE0 71,onwind,4.8,2026
DE0 71 solar,DE0 71,solar,2.734992,2026
DE0 72 onwind,DE0 72,onwind,17.7,2026
DE0 72 solar,DE0 72,solar,0.807423,2026
DE0 73 onwind,DE0 73,onwind,12.52,2026
DE0 73 solar,DE0 73,solar,1.2165920000000001,2026
DE0 80 onwind,DE0 80,onwind,252.11,2026
DE0 80 solar,DE0 80,solar,2.042475,2026
DE0 91 onwind,DE0 91,onwind,75.65,2026
DE0 91 solar,DE0 91,solar,1.203301,2026
DE0 92 onwind,DE0 92,onwind,98.935,2026
DE0 92 solar,DE0 92,solar,1.969677,2026
DE0 93 onwind,DE0 93,onwind,135.23,2026
DE0 93 solar,DE0 93,solar,1.962415,2026
DE0 94 onwind,DE0 94,onwind,331.45,2026
DE0 94 solar,DE0 94,solar,2.466304,2026
DE0 A1 onwind,DE0 A1,onwind,23.06,2026
DE0 A1 solar,DE0 A1,solar,1.90076,2026
DE0 A2 onwind,DE0 A2,onwind,58.199999999999996,2026
DE0 A2 solar,DE0 A2,solar,2.43567,2026
DE0 A3 onwind,DE0 A3,onwind,75.18,2026
DE0 A3 solar,DE0 A3,solar,2.5852,2026
DE0 A4 onwind,DE0 A4,onwind,97.575,2026
DE0 A4 solar,DE0 A4,solar,3.809353,2026
DE0 A5 onwind,DE0 A5,onwind,79.9898,2026
DE0 A5 solar,DE0 A5,solar,3.529188,2026
DE0 B1 onwind,DE0 B1,onwind,25.64,2026
DE0 B1 solar,DE0 B1,solar,0.91662,2026
DE0 B2 onwind,DE0 B2,onwind,52.0,2026
DE0 B2 solar,DE0 B2,solar,0.31327,2026
DE0 B3 onwind,DE0 B3,onwind,17.41,2026
DE0 B3 solar,DE0 B3,solar,1.9825,2026
DE0 C0 onwind,DE0 C0,onwind,5.9,2026
DE0 C0 solar,DE0 C0,solar,0.80901,2026
DE0 D2 onwind,DE0 D2,onwind,50.2,2026
DE0 D2 solar,DE0 D2,solar,0.428177,2026
DE0 D4 onwind,DE0 D4,onwind,44.17,2026
DE0 D4 solar,DE0 D4,solar,0.779725,2026
DE0 D5 onwind,DE0 D5,onwind,11.35,2026
DE0 D5 solar,DE0 D5,solar,0.15560000000000002,2026
DE0 E0 onwind,DE0 E0,onwind,320.4,2026
DE0 E0 solar,DE0 E0,solar,0.61911,2026
DE0 F0 onwind,DE0 F0,onwind,340.01,2026
DE0 F0 solar,DE0 F0,solar,1.41516,2026
DE0 G0 onwind,DE0 G0,onwind,33.4,2026
DE0 G0 solar,DE0 G0,solar,1.585893,2026
DE0 11 onwind,DE0 11,onwind,12.995000000000001,2025
DE0 11 solar,DE0 11,solar,1.850627,2025
DE0 12 onwind,DE0 12,onwind,3.125,2025
DE0 12 solar,DE0 12,solar,1.211843,2025
DE0 13 onwind,DE0 13,onwind,19.44,2025
DE0 13 solar,DE0 13,solar,3.799041,2025
DE0 14 onwind,DE0 14,onwind,18.15,2025
DE0 14 solar,DE0 14,solar,0.891406,2025
DE0 21 onwind,DE0 21,onwind,0.08,2025
DE0 21 solar,DE0 21,solar,3.393738,2025
DE0 22 onwind,DE0 22,onwind,1.83,2025
DE0 22 solar,DE0 22,solar,3.532482,2025
DE0 23 onwind,DE0 23,onwind,2.6,2025
DE0 23 solar,DE0 23,solar,1.049579,2025
DE0 24 onwind,DE0 24,onwind,1.5,2025
DE0 24 solar,DE0 24,solar,0.637017,2025
DE0 25 onwind,DE0 25,onwind,4.0,2025
DE0 25 solar,DE0 25,solar,3.827661,2025
DE0 26 onwind,DE0 26,onwind,0.75,2025
DE0 26 solar,DE0 26,solar,0.638289,2025
DE0 27 onwind,DE0 27,onwind,5.3,2025
DE0 27 solar,DE0 27,solar,1.718564,2025
DE0 30 solar,DE0 30,solar,0.78416,2025
DE0 40 onwind,DE0 40,onwind,91.8,2025
DE0 40 solar,DE0 40,solar,0.226908,2025
DE0 60 onwind,DE0 60,onwind,4.0,2025
DE0 60 solar,DE0 60,solar,0.274442,2025
DE0 71 onwind,DE0 71,onwind,3.8,2025
DE0 71 solar,DE0 71,solar,1.600003,2025
DE0 72 onwind,DE0 72,onwind,31.2,2025
DE0 72 solar,DE0 72,solar,0.36157,2025
DE0 73 onwind,DE0 73,onwind,0.03,2025
DE0 73 solar,DE0 73,solar,0.54051,2025
DE0 80 onwind,DE0 80,onwind,69.8005,2025
DE0 80 solar,DE0 80,solar,0.110422,2025
DE0 91 onwind,DE0 91,onwind,60.1,2025
DE0 91 solar,DE0 91,solar,0.326719,2025
DE0 92 onwind,DE0 92,onwind,68.51,2025
DE0 92 solar,DE0 92,solar,0.689151,2025
DE0 93 onwind,DE0 93,onwind,134.9,2025
DE0 93 solar,DE0 93,solar,0.830199,2025
DE0 94 onwind,DE0 94,onwind,286.62,2025
DE0 94 solar,DE0 94,solar,0.905116,2025
DE0 A1 onwind,DE0 A1,onwind,13.28,2025
DE0 A1 solar,DE0 A1,solar,0.94689,2025
DE0 A2 onwind,DE0 A2,onwind,55.07,2025
DE0 A2 solar,DE0 A2,solar,1.22201,2025
DE0 A3 onwind,DE0 A3,onwind,24.8,2025
DE0 A3 solar,DE0 A3,solar,1.33834,2025
DE0 A4 onwind,DE0 A4,onwind,36.660000000000004,2025
DE0 A4 solar,DE0 A4,solar,2.317924,2025
DE0 A5 onwind,DE0 A5,onwind,51.792,2025
DE0 A5 solar,DE0 A5,solar,1.21701,2025
DE0 B1 onwind,DE0 B1,onwind,4.5,2025
DE0 B1 solar,DE0 B1,solar,0.23571,2025
DE0 B2 onwind,DE0 B2,onwind,54.16,2025
DE0 B2 solar,DE0 B2,solar,0.06424,2025
DE0 B3 onwind,DE0 B3,onwind,17.75,2025
DE0 B3 solar,DE0 B3,solar,0.76371,2025
DE0 C0 onwind,DE0 C0,onwind,0.0015,2025
DE0 C0 solar,DE0 C0,solar,0.47747,2025
DE0 D2 onwind,DE0 D2,onwind,21.7,2025
DE0 D2 solar,DE0 D2,solar,0.094045,2025
DE0 D4 onwind,DE0 D4,onwind,18.74,2025
DE0 D4 solar,DE0 D4,solar,0.09958,2025
DE0 D5 onwind,DE0 D5,onwind,10.74,2025
DE0 D5 solar,DE0 D5,solar,0.03915,2025
DE0 E0 onwind,DE0 E0,onwind,163.0,2025
DE0 E0 solar,DE0 E0,solar,0.152821,2025
DE0 F0 onwind,DE0 F0,onwind,117.505,2025
DE0 F0 solar,DE0 F0,solar,0.620209,2025
DE0 G0 onwind,DE0 G0,onwind,48.07,2025
DE0 G0 solar,DE0 G0,solar,0.387435,2025
DE0 11 solar,DE0 11,solar,0.152543,2024
DE0 12 solar,DE0 12,solar,0.305109,2024
DE0 13 solar,DE0 13,solar,0.485288,2024
DE0 14 solar,DE0 14,solar,0.214342,2024
DE0 21 onwind,DE0 21,onwind,1.50075,2024
DE0 21 solar,DE0 21,solar,0.628129,2024
DE0 22 onwind,DE0 22,onwind,1.504,2024
DE0 22 solar,DE0 22,solar,0.361094,2024
DE0 23 onwind,DE0 23,onwind,1.009,2024
DE0 23 solar,DE0 23,solar,0.13521,2024
DE0 24 onwind,DE0 24,onwind,1.2,2024
DE0 24 solar,DE0 24,solar,0.153188,2024
DE0 25 solar,DE0 25,solar,0.45475,2024
DE0 26 onwind,DE0 26,onwind,1.5,2024
DE0 26 solar,DE0 26,solar,0.250918,2024
DE0 27 solar,DE0 27,solar,0.096055,2024
DE0 30 solar,DE0 30,solar,0.544551,2024
DE0 40 onwind,DE0 40,onwind,62.7,2024
DE0 40 solar,DE0 40,solar,0.089223,2024
DE0 60 solar,DE0 60,solar,0.281627,2024
DE0 71 onwind,DE0 71,onwind,1.0,2024
DE0 71 solar,DE0 71,solar,0.18308,2024
DE0 72 onwind,DE0 72,onwind,3.1,2024
DE0 72 solar,DE0 72,solar,0.11025,2024
DE0 73 onwind,DE0 73,onwind,1.7999999999999998,2024
DE0 73 solar,DE0 73,solar,0.020630000000000003,2024
